Date,Day,Destination_Location,Fastest_Route_Distance,Fastest_Route_Name,Fastest_Route_Time,Holiday,Special_Condition,Starting_Location,Sys_Time,Weather,Data_prediction
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:21:48,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:21:55,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:22:09,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,20:22:21,Clear,slightly congested
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:22:31,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,20:22:38,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:22:48,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:24:23,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:24:37,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:24:54,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:25:13,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:25:27,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:25:44,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:26:00,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:26:10,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,20:26:18,Clear,slightly congested
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:26:29,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,20:26:43,Clear,congested
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:26:53,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:28:20,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:28:36,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:28:55,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:29:09,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:29:19,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:29:29,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:29:44,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:29:57,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,20:30:06,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:30:13,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,20:30:22,Clear,congested
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:30:31,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:32:01,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:32:16,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:32:32,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:32:49,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:33:05,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:33:22,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:33:37,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:33:51,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,20:33:59,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:34:06,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,20:34:14,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:34:21,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:35:54,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:36:07,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:36:25,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:36:42,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,20:37:01,Clear,smooth
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:37:19,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:37:29,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:37:39,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,20:37:50,Clear,slightly congested
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:38:02,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,20:38:10,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:38:17,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:39:43,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:39:57,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:40:15,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:40:33,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:40:48,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:41:03,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:41:12,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:41:21,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,20:41:35,Clear,slightly congested
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:41:47,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,20:41:56,Clear,congested
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:42:06,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:43:33,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:43:50,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:44:06,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:44:24,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:44:37,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:44:44,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:44:57,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:45:10,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,20:45:19,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:45:29,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,20:45:40,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:45:48,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:47:18,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:47:36,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:47:49,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:48:09,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:48:19,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:48:30,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:48:44,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:48:58,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,20:49:09,Clear,slightly congested
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:49:16,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,20:49:22,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:49:32,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:51:05,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:51:22,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:51:41,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:51:57,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:52:14,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:52:23,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:52:32,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:52:45,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,20:52:54,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:53:00,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,20:53:10,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:53:17,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:54:58,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:55:13,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:55:31,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:55:49,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,20:56:06,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,20:56:18,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,20:56:26,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,20:56:37,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,20:56:50,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,20:56:59,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,20:57:07,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,20:57:13,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,20:58:47,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,20:59:05,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,20:59:21,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,20:59:40,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,20:59:56,Clear,smooth
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:00:10,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:00:18,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:00:31,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,21:00:42,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,21:00:52,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,21:01:02,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,21:01:11,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:02:39,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:02:54,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:03:13,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:03:27,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,21:03:38,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:03:52,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:04:03,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:04:17,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,21:04:34,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,21:04:45,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,21:04:51,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,21:04:57,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:06:28,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:06:45,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:06:57,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:07:06,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,21:07:21,Clear,smooth
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:07:36,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:07:44,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:07:54,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,21:08:14,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,360,no,no,roshan_plaza,21:08:24,Clear,congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,21:08:40,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,21:08:46,Clear,smooth
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:10:17,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:10:32,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:10:48,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:10:59,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,21:11:08,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:11:23,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:11:39,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:11:56,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,21:12:06,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,21:12:12,Clear,slightly congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,21:12:23,Clear,congested
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,21:12:31,Clear,smooth
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:14:04,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:14:22,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:14:38,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:14:54,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,120,no,no,missile_chowk,21:15:02,Clear,highly congested
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:15:15,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:15:30,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:15:46,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,21:16:01,Clear,slightly congested
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,21:16:11,Clear,slightly congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,21:16:17,Clear,congested
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,21:16:25,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:18:00,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:18:16,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:18:32,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:18:49,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,21:19:10,Clear,smooth
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:19:25,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:19:35,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:19:44,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,240,no,no,crown_plaza,21:19:56,Clear,slightly congested
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,21:20:07,Clear,slightly congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,180,no,no,salt_and_pepper,21:20:13,Clear,congested
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,21:20:19,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:21:50,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:22:06,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:22:21,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:22:40,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,21:22:58,Clear,smooth
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:23:12,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:23:25,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:23:37,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,21:23:48,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,21:23:54,Clear,slightly congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,21:24:03,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,240,no,no,bar_bq_tonight,21:24:11,Clear,smooth
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:25:36,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:25:51,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:26:03,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:26:17,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,21:26:37,Clear,smooth
21/02/2020,Friday,9th_avenue,1000,Jinnah Avenue,120,no,no,capital_gymkhana,21:26:47,Clear,highly congested
21/02/2020,Friday,centaurus,1300,Jinnah Avenue,120,no,no,9th_avenue,21:26:56,Clear,highly congested
21/02/2020,Friday,crown_plaza,1000,Jinnah Avenue and Faisal Avenue Flyover,60,no,no,centaurus,21:27:06,Clear,smooth
21/02/2020,Friday,roshan_plaza,2700,Jinnah Ave,180,no,no,crown_plaza,21:27:19,Clear,smooth
21/02/2020,Friday,salt_and_pepper,3900,Jinnah Ave,300,no,no,roshan_plaza,21:27:29,Clear,slightly congested
21/02/2020,Friday,bar_bq_tonight,1600,Jinnah Ave,120,no,no,salt_and_pepper,21:27:40,Clear,smooth
21/02/2020,Friday,D_chowk,2100,A.K. Fazl-ul-Haq Rd and Jinnah Ave,300,no,no,bar_bq_tonight,21:27:46,Clear,slightly congested
21/02/2020,Friday,childrens_park,1000,Nazim-ud-din Rd,120,no,no,bahria_foundation_school,21:29:20,Clear,highly congested
21/02/2020,Friday,pak_turk_maarif_international_school,1000,Nazim-ud-din Rd,120,no,no,childrens_park,21:29:35,Clear,highly congested
21/02/2020,Friday,jamia_masjid,1400,Nazim-ud-din Rd,120,no,no,pak_turk_maarif_international_school,21:29:52,Clear,smooth
21/02/2020,Friday,missile_chowk,1200,Nazim-ud-din Rd,120,no,no,jamia_masjid,21:30:06,Clear,smooth
21/02/2020,Friday,capital_gymkhana,1100,Jinnah Avenue,60,no,no,missile_chowk,21:30:22,Clear,smooth
